GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AF2LE001,NAME_M,AF2LM001
"G5000270","2012-2016",,,"Vermont","50","Windsor County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windsor County, Vermont",55894,"Windsor County, Vermont",0
"G5100010","2012-2016",,,"Virginia","51","Accomack County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Accomack County, Virginia",33060,"Accomack County, Virginia",0
"G5100030","2012-2016",,,"Virginia","51","Albemarle County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albemarle County, Virginia",104287,"Albemarle County, Virginia",0
"G5100050","2012-2016",,,"Virginia","51","Alleghany County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alleghany County, Virginia",15919,"Alleghany County, Virginia",0
"G5100070","2012-2016",,,"Virginia","51","Amelia County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amelia County, Virginia",12793,"Amelia County, Virginia",0
"G5100090","2012-2016",,,"Virginia","51","Amherst County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amherst County, Virginia",31999,"Amherst County, Virginia",0
"G5100110","2012-2016",,,"Virginia","51","Appomattox County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appomattox County, Virginia",15314,"Appomattox County, Virginia",0
"G5100130","2012-2016",,,"Virginia","51","Arlington County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arlington County, Virginia",226092,"Arlington County, Virginia",0
"G5100150","2012-2016",,,"Virginia","51","Augusta County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Augusta County, Virginia",74330,"Augusta County, Virginia",0
"G5100170","2012-2016",,,"Virginia","51","Bath County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bath County, Virginia",4558,"Bath County, Virginia",0
"G5100190","2012-2016",,,"Virginia","51","Bedford County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bedford County, Virginia",76933,"Bedford County, Virginia",0
"G5100210","2012-2016",,,"Virginia","51","Bland County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bland County, Virginia",6612,"Bland County, Virginia",0
"G5100230","2012-2016",,,"Virginia","51","Botetourt County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Botetourt County, Virginia",33192,"Botetourt County, Virginia",0
"G5100250","2012-2016",,,"Virginia","51","Brunswick County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brunswick County, Virginia",16573,"Brunswick County, Virginia",0
"G5100270","2012-2016",,,"Virginia","51","Buchanan County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchanan County, Virginia",23158,"Buchanan County, Virginia",0
"G5100290","2012-2016",,,"Virginia","51","Buckingham County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buckingham County, Virginia",17030,"Buckingham County, Virginia",0
"G5100310","2012-2016",,,"Virginia","51","Campbell County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Virginia",55061,"Campbell County, Virginia",0
"G5100330","2012-2016",,,"Virginia","51","Caroline County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline County, Virginia",29640,"Caroline County, Virginia",0
"G5100350","2012-2016",,,"Virginia","51","Carroll County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Virginia",29733,"Carroll County, Virginia",0
"G5100360","2012-2016",,,"Virginia","51","Charles City County","036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles City County, Virginia",7086,"Charles City County, Virginia",0
"G5100370","2012-2016",,,"Virginia","51","Charlotte County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlotte County, Virginia",12232,"Charlotte County, Virginia",0
"G5100410","2012-2016",,,"Virginia","51","Chesterfield County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chesterfield County, Virginia",331839,"Chesterfield County, Virginia",0
"G5100430","2012-2016",,,"Virginia","51","Clarke County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clarke County, Virginia",14307,"Clarke County, Virginia",0
"G5100450","2012-2016",,,"Virginia","51","Craig County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Craig County, Virginia",5195,"Craig County, Virginia",0
"G5100470","2012-2016",,,"Virginia","51","Culpeper County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Culpeper County, Virginia",48952,"Culpeper County, Virginia",0
"G5100490","2012-2016",,,"Virginia","51","Cumberland County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, Virginia",9769,"Cumberland County, Virginia",0
"G5100510","2012-2016",,,"Virginia","51","Dickenson County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickenson County, Virginia",15304,"Dickenson County, Virginia",0
"G5100530","2012-2016",,,"Virginia","51","Dinwiddie County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dinwiddie County, Virginia",28155,"Dinwiddie County, Virginia",0
"G5100570","2012-2016",,,"Virginia","51","Essex County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, Virginia",11130,"Essex County, Virginia",0
"G5100590","2012-2016",,,"Virginia","51","Fairfax County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfax County, Virginia",1132887,"Fairfax County, Virginia",0
"G5100610","2012-2016",,,"Virginia","51","Fauquier County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fauquier County, Virginia",68025,"Fauquier County, Virginia",0
"G5100630","2012-2016",,,"Virginia","51","Floyd County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Virginia",15587,"Floyd County, Virginia",0
"G5100650","2012-2016",,,"Virginia","51","Fluvanna County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fluvanna County, Virginia",26046,"Fluvanna County, Virginia",0
"G5100670","2012-2016",,,"Virginia","51","Franklin County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Virginia",56230,"Franklin County, Virginia",0
"G5100690","2012-2016",,,"Virginia","51","Frederick County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frederick County, Virginia",82321,"Frederick County, Virginia",0
"G5100710","2012-2016",,,"Virginia","51","Giles County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giles County, Virginia",16871,"Giles County, Virginia",0
"G5100730","2012-2016",,,"Virginia","51","Gloucester County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gloucester County, Virginia",37021,"Gloucester County, Virginia",0
"G5100750","2012-2016",,,"Virginia","51","Goochland County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Goochland County, Virginia",21979,"Goochland County, Virginia",0
"G5100770","2012-2016",,,"Virginia","51","Grayson County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grayson County, Virginia",15180,"Grayson County, Virginia",0
"G5100790","2012-2016",,,"Virginia","51","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Virginia",19085,"Greene County, Virginia",0
"G5100810","2012-2016",,,"Virginia","51","Greensville County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greensville County, Virginia",11698,"Greensville County, Virginia",0
"G5100830","2012-2016",,,"Virginia","51","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Halifax County, Virginia",35305,"Halifax County, Virginia",0
"G5100850","2012-2016",,,"Virginia","51","Hanover County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hanover County, Virginia",102199,"Hanover County, Virginia",0
"G5100870","2012-2016",,,"Virginia","51","Henrico County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henrico County, Virginia",321921,"Henrico County, Virginia",0
"G5100890","2012-2016",,,"Virginia","51","Henry County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Virginia",52209,"Henry County, Virginia",0
"G5100910","2012-2016",,,"Virginia","51","Highland County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Highland County, Virginia",2230,"Highland County, Virginia",0
"G5100930","2012-2016",,,"Virginia","51","Isle of Wight County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isle of Wight County, Virginia",36027,"Isle of Wight County, Virginia",0
"G5100950","2012-2016",,,"Virginia","51","James City County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"James City County, Virginia",71900,"James City County, Virginia",0
"G5100970","2012-2016",,,"Virginia","51","King and Queen County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King and Queen County, Virginia",7140,"King and Queen County, Virginia",0
"G5100990","2012-2016",,,"Virginia","51","King George County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King George County, Virginia",25260,"King George County, Virginia",0
"G5101010","2012-2016",,,"Virginia","51","King William County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King William County, Virginia",16156,"King William County, Virginia",0
"G5101030","2012-2016",,,"Virginia","51","Lancaster County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lancaster County, Virginia",11055,"Lancaster County, Virginia",0
"G5101050","2012-2016",,,"Virginia","51","Lee County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Virginia",24911,"Lee County, Virginia",0
"G5101070","2012-2016",,,"Virginia","51","Loudoun County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loudoun County, Virginia",362435,"Loudoun County, Virginia",0
"G5101090","2012-2016",,,"Virginia","51","Louisa County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Louisa County, Virginia",34350,"Louisa County, Virginia",0
"G5101110","2012-2016",,,"Virginia","51","Lunenburg County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lunenburg County, Virginia",12450,"Lunenburg County, Virginia",0
"G5101130","2012-2016",,,"Virginia","51","Madison County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Virginia",13122,"Madison County, Virginia",0
"G5101150","2012-2016",,,"Virginia","51","Mathews County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mathews County, Virginia",8848,"Mathews County, Virginia",0
"G5101170","2012-2016",,,"Virginia","51","Mecklenburg County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mecklenburg County, Virginia",31209,"Mecklenburg County, Virginia",0
"G5101190","2012-2016",,,"Virginia","51","Middlesex County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Middlesex County, Virginia",10728,"Middlesex County, Virginia",0
"G5101210","2012-2016",,,"Virginia","51","Montgomery County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Virginia",97227,"Montgomery County, Virginia",0
"G5101250","2012-2016",,,"Virginia","51","Nelson County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nelson County, Virginia",14831,"Nelson County, Virginia",0
"G5101270","2012-2016",,,"Virginia","51","New Kent County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Kent County, Virginia",20051,"New Kent County, Virginia",0
"G5101310","2012-2016",,,"Virginia","51","Northampton County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northampton County, Virginia",12118,"Northampton County, Virginia",0
"G5101330","2012-2016",,,"Virginia","51","Northumberland County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northumberland County, Virginia",12272,"Northumberland County, Virginia",0
"G5101350","2012-2016",,,"Virginia","51","Nottoway County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nottoway County, Virginia",15641,"Nottoway County, Virginia",0
"G5101370","2012-2016",,,"Virginia","51","Orange County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Virginia",34873,"Orange County, Virginia",0
"G5101390","2012-2016",,,"Virginia","51","Page County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Page County, Virginia",23759,"Page County, Virginia",0
"G5101410","2012-2016",,,"Virginia","51","Patrick County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patrick County, Virginia",18180,"Patrick County, Virginia",0
"G5101430","2012-2016",,,"Virginia","51","Pittsylvania County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pittsylvania County, Virginia",62392,"Pittsylvania County, Virginia",0
"G5101450","2012-2016",,,"Virginia","51","Powhatan County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Powhatan County, Virginia",28286,"Powhatan County, Virginia",0
"G5101470","2012-2016",,,"Virginia","51","Prince Edward County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince Edward County, Virginia",23077,"Prince Edward County, Virginia",0
"G5101490","2012-2016",,,"Virginia","51","Prince George County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince George County, Virginia",37664,"Prince George County, Virginia",0
"G5101530","2012-2016",,,"Virginia","51","Prince William County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince William County, Virginia",443630,"Prince William County, Virginia",0
"G5101550","2012-2016",,,"Virginia","51","Pulaski County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Virginia",34417,"Pulaski County, Virginia",0
"G5101570","2012-2016",,,"Virginia","51","Rappahannock County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rappahannock County, Virginia",7416,"Rappahannock County, Virginia",0
"G5101590","2012-2016",,,"Virginia","51","Richmond County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, Virginia",8868,"Richmond County, Virginia",0
"G5101610","2012-2016",,,"Virginia","51","Roanoke County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roanoke County, Virginia",93655,"Roanoke County, Virginia",0
"G5101630","2012-2016",,,"Virginia","51","Rockbridge County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockbridge County, Virginia",22450,"Rockbridge County, Virginia",0
"G5101650","2012-2016",,,"Virginia","51","Rockingham County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockingham County, Virginia",78427,"Rockingham County, Virginia",0
"G5101670","2012-2016",,,"Virginia","51","Russell County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Russell County, Virginia",27973,"Russell County, Virginia",0
"G5101690","2012-2016",,,"Virginia","51","Scott County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Virginia",22378,"Scott County, Virginia",0
"G5101710","2012-2016",,,"Virginia","51","Shenandoah County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenandoah County, Virginia",42857,"Shenandoah County, Virginia",0
"G5101730","2012-2016",,,"Virginia","51","Smyth County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Smyth County, Virginia",31513,"Smyth County, Virginia",0
"G5101750","2012-2016",,,"Virginia","51","Southampton County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Southampton County, Virginia",18291,"Southampton County, Virginia",0
"G5101770","2012-2016",,,"Virginia","51","Spotsylvania County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spotsylvania County, Virginia",129181,"Spotsylvania County, Virginia",0
"G5101790","2012-2016",,,"Virginia","51","Stafford County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stafford County, Virginia",139548,"Stafford County, Virginia",0
"G5101810","2012-2016",,,"Virginia","51","Surry County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surry County, Virginia",6731,"Surry County, Virginia",0
"G5101830","2012-2016",,,"Virginia","51","Sussex County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sussex County, Virginia",11733,"Sussex County, Virginia",0
"G5101850","2012-2016",,,"Virginia","51","Tazewell County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tazewell County, Virginia",43367,"Tazewell County, Virginia",0
"G5101870","2012-2016",,,"Virginia","51","Warren County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Virginia",38807,"Warren County, Virginia",0
"G5101910","2012-2016",,,"Virginia","51","Washington County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Virginia",54562,"Washington County, Virginia",0
"G5101930","2012-2016",,,"Virginia","51","Westmoreland County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Westmoreland County, Virginia",17528,"Westmoreland County, Virginia",0
"G5101950","2012-2016",,,"Virginia","51","Wise County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wise County, Virginia",40074,"Wise County, Virginia",0
"G5101970","2012-2016",,,"Virginia","51","Wythe County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wythe County, Virginia",29171,"Wythe County, Virginia",0
"G5101990","2012-2016",,,"Virginia","51","York County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"York County, Virginia",66919,"York County, Virginia",0
"G5105100","2012-2016",,,"Virginia","51","Alexandria city","510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alexandria city, Virginia",151473,"Alexandria city, Virginia",0
"G5105200","2012-2016",,,"Virginia","51","Bristol city","520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bristol city, Virginia",17340,"Bristol city, Virginia",0
"G5105300","2012-2016",,,"Virginia","51","Buena Vista city","530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buena Vista city, Virginia",6610,"Buena Vista city, Virginia",0
"G5105400","2012-2016",,,"Virginia","51","Charlottesville city","540",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlottesville city, Virginia",45538,"Charlottesville city, Virginia",0
"G5105500","2012-2016",,,"Virginia","51","Chesapeake city","550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chesapeake city, Virginia",233194,"Chesapeake city, Virginia",0
"G5105700","2012-2016",,,"Virginia","51","Colonial Heights city","570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colonial Heights city, Virginia",17554,"Colonial Heights city, Virginia",0
"G5105800","2012-2016",,,"Virginia","51","Covington city","580",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Covington city, Virginia",5650,"Covington city, Virginia",0
"G5105900","2012-2016",,,"Virginia","51","Danville city","590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Danville city, Virginia",42360,"Danville city, Virginia",0
"G5105950","2012-2016",,,"Virginia","51","Emporia city","595",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emporia city, Virginia",5565,"Emporia city, Virginia",0
"G5106000","2012-2016",,,"Virginia","51","Fairfax city","600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfax city, Virginia",23620,"Fairfax city, Virginia",0
"G5106100","2012-2016",,,"Virginia","51","Falls Church city","610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Falls Church city, Virginia",13597,"Falls Church city, Virginia",0
"G5106200","2012-2016",,,"Virginia","51","Franklin city","620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin city, Virginia",8413,"Franklin city, Virginia",0
"G5106300","2012-2016",,,"Virginia","51","Fredericksburg city","630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fredericksburg city, Virginia",27853,"Fredericksburg city, Virginia",0
"G5106400","2012-2016",,,"Virginia","51","Galax city","640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galax city, Virginia",6858,"Galax city, Virginia",0
"G5106500","2012-2016",,,"Virginia","51","Hampton city","650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hampton city, Virginia",136789,"Hampton city, Virginia",0
"G5106600","2012-2016",,,"Virginia","51","Harrisonburg city","660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrisonburg city, Virginia",51979,"Harrisonburg city, Virginia",0
"G5106700","2012-2016",,,"Virginia","51","Hopewell city","670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hopewell city, Virginia",22332,"Hopewell city, Virginia",0
"G5106780","2012-2016",,,"Virginia","51","Lexington city","678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lexington city, Virginia",7036,"Lexington city, Virginia",0
"G5106800","2012-2016",,,"Virginia","51","Lynchburg city","680",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lynchburg city, Virginia",78755,"Lynchburg city, Virginia",0
"G5106830","2012-2016",,,"Virginia","51","Manassas city","683",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manassas city, Virginia",41149,"Manassas city, Virginia",0
"G5106850","2012-2016",,,"Virginia","51","Manassas Park city","685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manassas Park city, Virginia",15827,"Manassas Park city, Virginia",0
"G5106900","2012-2016",,,"Virginia","51","Martinsville city","690",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Martinsville city, Virginia",13551,"Martinsville city, Virginia",0
"G5107000","2012-2016",,,"Virginia","51","Newport News city","700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newport News city, Virginia",181606,"Newport News city, Virginia",0
"G5107100","2012-2016",,,"Virginia","51","Norfolk city","710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Norfolk city, Virginia",245724,"Norfolk city, Virginia",0
"G5107200","2012-2016",,,"Virginia","51","Norton city","720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Norton city, Virginia",3978,"Norton city, Virginia",0
"G5107300","2012-2016",,,"Virginia","51","Petersburg city","730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petersburg city, Virginia",31997,"Petersburg city, Virginia",0
"G5107350","2012-2016",,,"Virginia","51","Poquoson city","735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poquoson city, Virginia",12068,"Poquoson city, Virginia",0
"G5107400","2012-2016",,,"Virginia","51","Portsmouth city","740",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Portsmouth city, Virginia",96071,"Portsmouth city, Virginia",0
"G5107500","2012-2016",,,"Virginia","51","Radford city","750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Radford city, Virginia",17186,"Radford city, Virginia",0
"G5107600","2012-2016",,,"Virginia","51","Richmond city","760",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond city, Virginia",216773,"Richmond city, Virginia",0
"G5107700","2012-2016",,,"Virginia","51","Roanoke city","770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roanoke city, Virginia",99329,"Roanoke city, Virginia",0
"G5107750","2012-2016",,,"Virginia","51","Salem city","775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salem city, Virginia",25290,"Salem city, Virginia",0
"G5107900","2012-2016",,,"Virginia","51","Staunton city","790",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Staunton city, Virginia",24234,"Staunton city, Virginia",0
"G5108000","2012-2016",,,"Virginia","51","Suffolk city","800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suffolk city, Virginia",87061,"Suffolk city, Virginia",0
"G5108100","2012-2016",,,"Virginia","51","Virginia Beach city","810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Virginia Beach city, Virginia",449733,"Virginia Beach city, Virginia",0
"G5108200","2012-2016",,,"Virginia","51","Waynesboro city","820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waynesboro city, Virginia",21366,"Waynesboro city, Virginia",0
"G5108300","2012-2016",,,"Virginia","51","Williamsburg city","830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamsburg city, Virginia",14988,"Williamsburg city, Virginia",0
"G5108400","2012-2016",,,"Virginia","51","Winchester city","840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winchester city, Virginia",27349,"Winchester city, Virginia",0
"G5300010","2012-2016",,,"Washington","53","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Washington",19100,"Adams County, Washington",0
"G5300030","2012-2016",,,"Washington","53","Asotin County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asotin County, Washington",22113,"Asotin County, Washington",0
"G5300050","2012-2016",,,"Washington","53","Benton County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benton County, Washington",187519,"Benton County, Washington",0
